Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.00014994559747820275,800.0000000000001,0.9999999999999328,0.0007116471053637781,0.001243405118760994,0.5775346087893013,0.09315899840451229,0.01142129586988623,0.27770183207687843,0.0382282126352971,0.9850570529831352,0.0014034933526184303,0.001203477545275484,0.0002925932519193618,0.010897984445157511,2.1629132480736608e-07,8.706821707431818e-08,2.2412075994533047e-10,8.399007926097928e-13,0.0011355865445293485,9.508292862583544e-06
0.00015027482351540598,800.0000000000001,0.9999999999999329,0.0007132490272467099,0.001218381701467761,0.5775581511030934,0.09314631645178227,0.011420265089443975,0.2777154349751582,0.038228201651807764,0.9850572822988232,0.0014067165334125966,0.0012035258231312045,0.00028712199600099624,0.01089706173432374,2.1625568531041944e-07,8.54371598499746e-08,2.19916112251178e-10,8.271109527311653e-13,0.0011386854304522005,9.304270267263033e-06
0.0001506040495526092,800.0000000000001,0.9999999999999328,0.0007148877412363972,0.0011938618439676868,0.5775811650382733,0.0931338694074978,0.011419254117891992,0.2777287722712951,0.03822818957983771,0.9850573608532229,0.001409942459122501,0.001203572836786383,0.00028176128737157294,0.010896155192262181,2.1622074847285887e-07,8.383940299690418e-08,2.1579744326234992e-10,8.145995407991487e-13,0.0011418022483009637,9.104846169739833e-06
0.00015093327558981243,800.0000000000001,0.9999999999999329,0.0007165628204647065,0.001169835421921525,0.5776036609747334,0.093121652450888,0.011418262572244584,0.27774184932478674,0.03822817643496109,0.9850572907708293,0.0014131712248410865,0.0012036186100249915,0.00027650893855396996,0.010895264498047176,2.1618649998691566e-07,8.227427277199634e-08,2.117630116408229e-10,8.023610554459479e-13,0.0011449373684307511,8.909915935234504e-06
0.00015126250162701566,800.0000000000001,0.9999999999999328,0.0007177836824620011,0.0011529382955838686,0.5776194478690324,0.0931130480000499,0.011417564688234476,0.2777510510869452,0.03822816637769209,0.9850571504907154,0.0014154836862030236,0.0012036506191112504,0.0002728154195195867,0.010894636625365942,2.161624047990973e-07,8.117384828369735e-08,2.0892653150945862e-10,7.937671293896309e-13,0.0011471924972306059,8.773115880693632e-06
0.0001514981124841233,800.0000000000001,0.9999999999999329,0.0007177873416904405,0.0011528883967038361,0.57761949444664,0.09311302257439767,0.01141756262662101,0.2777510782669782,0.03822816634696877,0.985057149960743,0.0014154905676263864,0.0012036507134067322,0.0002728045125919335,0.010894634769338224,2.161623336317057e-07,8.117059897875849e-08,2.089181561246408e-10,7.937417672233513e-13,0.001147199221397008,8.772712252150432e-06
0.00015149881338263598,800.0000000000001,0.9999999999999329,0.0007177910010804072,0.001152838499983388,0.5776195410219801,0.0931129971497506,0.011417560565092464,0.2777511054458731,0.03822816631623983,0.9850571494312944,0.001415497449064215,0.0012036508076982227,0.00027279360613885494,0.010894632913392207,2.161622624675839e-07,8.116734981659811e-08,2.0890978110818688e-10,7.937164061071161e-13,0.0011472059444532132,8.77230864318741e-06
0.00015149951428114865,800.0000000000001,0.9999999999999329,0.0007177946606319117,0.0011527886054224085,0.5776195875950516,0.09311297172610976,0.011417558503649044,0.2777511326236292,0.03822816628550615,0.9850571489011879,0.0014155043305155838,0.0012036509019842715,0.00027278270016025085,0.010894631057515564,2.1616219130647294e-07,8.116410079719118e-08,2.089014064602886e-10,7.936910461860796e-13,0.0011472126675953283,8.771905053800562e-06
0.0001515002151796613,800.0000000000001,0.9999999999999329,0.0007177983202932668,0.001152738712329838,0.5776196341665798,0.09311294630315364,0.011417556442263613,0.27775115980061005,0.03822816625476962,0.9850571483705859,0.0014155112119719337,0.001203650996266559,0.0002727717945108956,0.010894629201685685,2.161621201474646e-07,8.116085187717207e-08,2.0889303206945524e-10,7.936656871059501e-13,0.0011472193908410812,8.771501479170961e-06
0.00015150091607817398,800.0000000000001,0.9999999999999328,0.0007178019801032357,0.0011526888212238533,0.5776196807360209,0.09311292088112327,0.011417554380956513,0.2777511869765432,0.03822816622402882,0.9850571478393668,0.0014155180934396878,0.0012036510905438255,0.0002727608892996833,0.010894627345919512,2.1616204899124006e-07,8.115760308905738e-08,2.0888465801928527e-10,7.936403291323969e-13,0.0011472261141772812,8.771097922911732e-06
0.00015150161697668666,800.0000000000001,0.9999999999999328,0.0007178093001901046,0.0011525890452533103,0.5776197738683453,0.09311287003997139,0.011417550258588486,0.27775124132511736,0.038228166162533925,0.9850571467750104,0.0014155318564129137,0.0012036512790826095,0.00027273908025087347,0.010894623634587635,2.1616190668751182e-07,8.115110592621403e-08,2.0886791098637077e-10,7.935896166494011e-13,0.0011472395611137652,8.770290867466437e-06
0.00015150301877371196,800.0000000000001,0.9999999999999329,0.000717823942290421,0.0011523895190636575,0.5776199601059383,0.09311276836966671,0.011417542014867605,0.27775135000868545,0.038228166039487775,0.9850571446384436,0.001415559382520032,0.0012036516560952751,0.00027269546781281994,0.010894616212751165,2.1616162211597306e-07,8.113811330336739e-08,2.0883442131697929e-10,7.934882059426417e-13,0.0011472664560233188,8.768676990338493e-06
0.0001515058223677626,800.0000000000001,0.9999999999999329,0.000717838586963148,0.0011521900272561446,0.5776201463074075,0.09311266671538268,0.011417533772502151,0.27775145867412204,0.03822816591636633,0.9850571424913929,0.0014155869088420252,0.0012036520330212888,0.0002726518629306796,0.010894608792019271,2.1616133759238586e-07,8.11251229538986e-08,2.0880093751701876e-10,7.933868142720834e-13,0.0011472933523138326,8.76706342520504e-06
0.00015150862596181327,800.0000000000001,0.9999999999999329,0.000717867884055821,0.0011517911471753952,0.5776205186015663,0.09311246345505608,0.011417517291852692,0.2777516759503975,0.03822816566989609,0.9850571381657474,0.0014156419621361499,0.001203652786612416,0.0002725646759154814,0.010894593953881863,2.1616076868957374e-07,8.109914909933845e-08,2.0873398758769776e-10,7.931840882377037e-13,0.001147347149028358,8.763837233545717e-06
0.00015151423314991458,800.0000000000001,0.9999999999999329,0.0007178971914767559,0.0011513924051085199,0.5776208907507188,0.09311226025903624,0.011417500816643944,0.27775189315389304,0.03822816542312274,0.98505713379805,0.0014156970162972982,0.001203653539855751,0.00027247751922546094,0.010894579120178589,2.1616019997919913e-07,8.107318436846925e-08,2.0866706121362549e-10,7.929814385947677e-13,0.0011474009512554087,8.760612293012357e-06
0.00015151984033801589,800.0000000000001,0.999999999999933,0.0007179558373067271,0.0011505953349553672,0.5776216346140624,0.09311185405988547,0.011417467882546418,0.27775232734257743,0.038228164928666264,0.9850571249365075,0.0014158071272256701,0.001203655045299173,0.0002723032968067986,0.010894549466072606,2.1615906313566208e-07,8.102128227321685e-08,2.0853327911925816e-10,7.925763684462002e-13,0.001147508572252692,8.754166164257309e-06
0.0001515310547142185,800.0000000000001,0.9999999999999329,0.0007180732528543528,0.0011490028490316283,0.577623120602483,0.09311104243240627,0.011417402079572776,0.2777531948475353,0.03822816393611671,0.9850571067091425,0.001416027359523163,0.0012036580520166226,0.0002719552154823149,0.010894490211013741,2.1615679175527117e-07,8.091758744679956e-08,2.082659972825385e-10,7.917671438684663e-13,0.0011477238804841036,8.7412889008116e-06
0.00015155348346662369,800.0000000000001,0.9999999999999328,0.0007181908334990053,0.0011474125669046983,0.5776246042753131,0.09311023183171685,0.011417336363483487,0.2777540611903607,0.03822816293872218,0.9850570878098419,0.0014162476057539796,0.001203661053179701,0.00027160761839589367,0.010894431026760817,2.1615452344752095e-07,8.08140383012525e-08,2.0799909155835889e-10,7.909591391229289e-13,0.0011479392771088948,8.728431606941457e-06
0.00015157591221902887,800.0000000000001,0.9999999999999328,0.0007183085791173935,0.0011458244856908525,0.5776260856355105,0.09310942225644447,0.011417270734168887,0.2777549263725809,0.03822816193648695,0.9850570682392116,0.0014164678659403813,0.0012036640487951868,0.00027126050492202894,0.01089437191322189,2.1615225820831666e-07,8.071063464404655e-08,2.0773256144900955e-10,7.901523526384174e-13,0.0011481547622408063,8.715594252579237e-06
0.00015159834097143408,800.0000000000001,0.9999999999999329,0.0007184264895812401,0.001144238602401162,0.5776275646861416,0.09310861370516625,0.011417205191515246,0.2777557903957793,0.03822816092941528,0.9850570479978754,0.0014166881401062729,0.0012036670388701014,0.00027091387441291703,0.010894312870301594,2.1614999603342357e-07,8.060737627601912e-08,2.0746640643972207e-10,7.893467827901097e-13,0.0011483703359987955,8.70277680692362e-06
0.00015162076972383926,800.0000000000001,0.9999999999999329,0.0007186628045686715,0.0011410734185159778,0.5776305158700702,0.09310699966931772,0.01141707436576895,0.2777575149709808,0.03822815890077772,0.9850570055054255,0.0014171287304535058,0.001203673002424283,0.00027022205988363546,0.010894194995963322,2.161454808608096e-07,8.040129466642132e-08,2.069352198052352e-10,7.877392869524357e-13,0.0011488017498260355,8.677201524953275e-06
0.00015166562722864968,800.0000000000001,0.9999999999999328,0.0007188997774309498,0.0011379169913078111,0.5776334578516603,0.09310538971277872,0.01141694388533404,0.2777592349286417,0.03822815685284655,0.9850569603374999,0.0014175693769847401,0.0012036789438985061,0.0002695321696184066,0.010894077402982495,2.1614097789575907e-07,8.019579187741308e-08,2.06405527532324e-10,7.861366385969901e-13,0.0011492335195392328,8.651705514750566e-06
0.0001517104847334601,800.0000000000001,0.9999999999999328,0.0007191374070847679,0.0011347692956289095,0.5776363906567107,0.09310378382358536,0.011416813749254316,0.2777609502820737,0.038228154785662355,0.9850569124993046,0.0014180100799125904,0.001203684863351804,0.0002688441981725025,0.01089396009055687,2.161364871027403e-07,7.999086623803691e-08,2.0587732530323916e-10,7.845388240995536e-13,0.0011496656461649469,8.626288521697143e-06
0.00015175534223827052,800.0000000000001,0.9999999999999329,0.0007193756924579505,0.0011316303066204755,0.5776393143107253,0.09310218198991024,0.011416683956583995,0.27776266104443775,0.038228152699264335,0.9850568619960207,0.0014184508394420752,0.0012036907608425713,0.0002681581401599231,0.01089384305789318,2.1613200844660402e-07,7.978651609538921e-08,2.053506088466653e-10,7.829458299790177e-13,0.0011500981306892175,8.600950293485232e-06
0.00015180019974308094,800.0000000000001,0.9999999999999329,0.0007197269059117226,0.0011270350632333337,0.5776435924357567,0.09309983632512417,0.011416493919958482,0.27776516575030535,0.03822814959971032,0.9850567829874348,0.0014190983911046113,0.0012036993841851014,0.0002671538220564083,0.01089367164982336,2.161254515140131e-07,7.948737856194505e-08,2.045795804140319e-10,7.806145335525983e-13,0.0011507340748940214,8.56387231138186e-06
0.00015186609265853475,800.0000000000001,0.9999999999999328,0.0007200795287592245,0.0011224584796013233,0.5776478509455052,0.09309749935067727,0.011416304619487365,0.2777676606170739,0.038228146458895745,0.9850566982547116,0.0014197460658856248,0.0012037079604364672,0.0002661536051166564,0.01089350084135253,2.1611892058980265e-07,7.918947434504239e-08,2.0381173603841518e-10,7.782935692881836e-13,0.0011513707965312716,8.526962982444284e-06
0.00015193198557398856,800.0000000000001,0.9999999999999329,0.0007204335577324284,0.0011179004802712366,0.577652089917393,0.09309517103067314,0.011416116052296699,0.27777014568469505,0.03822814327693833,0.9850566078136178,0.0014203938643593326,0.0012037164897739938,0.0002651574729738926,0.010893330630070464,2.1611241556707746e-07,7.889279841967388e-08,2.030470627329035e-10,7.759828962013786e-13,0.0011520082986333287,8.490221535005237e-06
0.00015199787848944237,800.0000000000001,0.9999999999999328,0.0007207889895579915,0.0011133609897813303,0.5776563094288543,0.0930928513292143,0.011415928215511462,0.2777726209931237,0.03822814005395683,0.9850565116798732,0.0014210417870974279,0.001203724972374987,0.00026416540926127804,0.010893161013565637,2.1610593633895463e-07,7.859734576164381e-08,2.022855475130156e-10,7.736824733224864e-13,0.0011526465842864432,8.453647198620968e-06
0.00015206377140489618,800.0000000000001,0.9999999999999328,0.0007215040487338829,0.0011043372356959445,0.5776646903779828,0.09308823763940788,0.011415554721734118,0.2777775424910542,0.038228133485390996,0.9850563023969039,0.0014223380075799358,0.0012037417980714966,0.00026219342212093334,0.010892823555306092,2.1609305484201807e-07,7.801009029524324e-08,2.0077193976502136e-10,7.691122154917788e-13,0.0011539255185313878,8.380996799727376e-06
0.00015219555723580377,800.0000000000001,0.9999999999999329,0.000722152367094727,0.0010962784072028702,0.577672167447285,0.09308411443723984,0.011415221046720523,0.2777819388599001,0.03822812743455692,0.9850560947297876,0.0014235050365006701,0.0012037567831221145,0.0002604323849671561,0.010892521853020708,2.160815486496204e-07,7.748569400442617e-08,1.9942036436636227e-10,7.650336319015716e-13,0.0011550792698641463,8.316175309717196e-06
0.0001523141644836206,800.0000000000001,0.9999999999999329,0.0007228051801668869,0.0010882783881244473,0.577679582654521,0.09308001860778493,0.011414889694004749,0.2777863042227722,0.038228121252625744,0.9850558688601577,0.0014246724764551432,0.0012037716194707108,0.0002586842779326476,0.010892222040724186,2.1607012438920632e-07,7.696518390928736e-08,1.9807882167634023e-10,7.609876296191883e-13,0.0011562356076663743,8.251883446120335e-06
0.00015243277173143741,800.0000000000001,0.9999999999999329,0.0007234624691504882,0.0010803367495966546,0.5776869364399138,0.09307594994709618,0.011414560647208735,0.2777906388067607,0.03822811494027353,0.9850556248775281,0.001425840330398628,0.001203786308125483,0.0002569490078825624,0.010891924104677913,2.160587814528371e-07,7.644853144559067e-08,1.9674723787388144e-10,7.569739757689636e-13,0.0011573945497292506,8.18811684080759e-06
0.00015255137897925427,800.0000000000001,0.9999999999999328,0.0007241242153330482,0.0010724530661909968,0.577694229240206,0.09307190825288421,0.011414233890074298,0.2777949428371379,0.03822810849817341,0.9850553628705396,0.0014270086011851128,0.0012038008500864993,0.0002552264823815145,0.010891628031241822,2.1604751923740653e-07,7.593570828340982e-08,1.954255397461373e-10,7.529924394459301e-13,0.0011585561139828514,8.124871177104643e-06
0.0001526699862270711,800.0000000000001,0.9999999999999328,0.0007247904000781268,0.0010646269154909627,0.5777014614890914,0.09306789332431185,0.011413909406448406,0.27779921653758405,0.03822810192699518,0.9850550829273906,0.0014281772915511783,0.0012038152463470398,0.00025351660963149255,0.01089133380686498,2.1603633714382622e-07,7.542668628198376e-08,1.941136545664098e-10,7.490427912646883e-13,0.0011597203181703574,8.062142157300363e-06
0.00015278859347488791,800.0000000000001,0.9999999999999329,0.0007254610048236312,0.0010568578780405736,0.5777086336172654,0.09306390496196991,0.01141358718028163,0.277803460130213,0.03822809522740579,0.9850547851354643,0.0014293464041574499,0.0012038294978933268,0.0002518192984282257,0.010891041418081265,2.1602523457726778e-07,7.492143750850573e-08,1.9281151014965792e-10,7.451248036077e-13,0.0011608871802081964,7.99992553848804e-06
