,time (s),T1 (K),P1 (bar),V1 (m3),T2 (K),P2 (bar),V2 (m3)
41,0.016799999999999992,664.3789148021052,7.291676154169022,1.8464394775358768,892.3432738387213,2.355206423391871,0.1535605224641245
42,0.017199999999999993,662.0869084921336,7.228899795479074,1.856048856699348,908.6470614661763,2.5583308723246767,0.14395114330065306
43,0.017599999999999994,659.9436241155097,7.17048410835683,1.8651122212396196,925.2422284837072,2.780093783525379,0.13488777876038094
44,0.017999999999999995,657.952409508798,7.116460037467796,1.8736008504925332,942.0125015829071,3.0205714862967254,0.12639914950746745
45,0.018399999999999996,656.1165256305316,7.0668589608303884,1.881486734856295,958.8073321152699,3.2789967540345715,0.11851326514370594
46,0.018799999999999997,654.438729862423,7.021701855183333,1.8887445143903407,975.441443607189,3.5535004405575195,0.1112554856096597
47,0.0192,652.9207694076176,6.980986284642708,1.8953538730125958,991.6986260739556,3.840901377197064,0.10464612698740484
48,0.0196,651.5628227192921,6.944672187166014,1.9013022136318738,1007.3419200777821,4.136624493911317,0.09869778636812687
49,0.02,650.3629649100011,6.912668394983916,1.9065872584695043,1022.1320479185678,4.43483526309165,0.09341274153049645
50,0.0204,649.3167443710042,6.884822077794217,1.9112191536682572,1035.8389629708877,4.7287850042293424,0.08878084633174337
51,0.020800000000000003,648.416977177849,6.860913787327622,1.9152215652060116,1048.2685194056485,5.0114541426185415,0.08477843479398893
52,0.021200000000000004,647.653850355393,6.8406603798310845,1.9186313233951438,1059.2834782573254,5.276325312870306,0.08136867660485715
53,0.021600000000000005,647.0153441617847,6.82372600688523,1.9214965454663064,1068.8161401275481,5.518116436627876,0.0785034545336924
54,0.022000000000000006,646.4879110107471,6.809739533862787,1.923873512560219,1076.8705330271039,5.733295482694672,0.07612648743977961
55,0.022400000000000007,646.0572867980345,6.798315192649688,1.925822876102827,1083.5141106966003,5.92026549398648,0.07417712389717142
56,0.022800000000000008,645.7092901933644,6.789072788945869,1.9274058730191146,1088.8622050743722,6.079221830732394,0.07259412698088367
57,0.02320000000000001,645.430491190041,6.7816544647528305,1.9286811163775346,1093.059909426982,6.211777781278234,0.07131888362246315
58,0.02360000000000001,645.2086827649955,6.77573636933329,1.9297022852616066,1096.2650612649502,6.320490076815598,0.0702977147383908
59,0.02400000000000001,645.0331438312269,6.771034977691313,1.9305167825608798,1098.6344497979835,6.408399392867475,0.0694832174391175
60,0.024400000000000012,644.8947214832705,6.767308803900787,1.9311652400619599,1100.3141965792142,6.478658233199768,0.06883475993803684
61,0.024800000000000013,644.7857799314603,6.764356741150264,1.931681655821289,1101.43423493931,6.534272848585998,0.06831834417870689
62,0.025200000000000014,644.7000668776117,6.76201433650024,1.9320939301700244,1102.1060940878556,6.577951975902665,0.06790606982997155
63,0.025600000000000015,644.6325384722301,6.760149054449145,1.9324246088245798,1102.4229758792521,6.612039507505618,0.06757539117541593
64,0.026000000000000016,644.5791734608405,6.758655309857201,1.932691689592899,1102.4611874522082,6.638504197773739,0.06730831040709674
65,0.026400000000000017,644.5367956929468,6.757449755528008,1.9329094018098212,1102.2822288045493,6.658963273818471,0.06709059819017463
66,0.026800000000000018,644.5029148276644,6.756467070055592,1.9330889107515705,1101.9350704887129,6.674723060693434,0.06691108924842538
67,0.02720000000000002,644.4755894487845,6.75565634776129,1.9332389257052092,1101.4583453287285,6.686825348609879,0.06676107429478696
68,0.02760000000000002,644.4533128836606,6.754978092848138,1.9333662087541852,1100.882313682277,6.696092889426302,0.06663379124581126
